tech_company,benefits,workplace_resources,mh_employer_discussion,mh_coworker_discussion,medical_coverage,mental_health,mh_share,age,gender,country,avg_health_exp_country,health_exp_category_country,avg_hdi_country,hdi_category_country,avg_hours_worked,life_satisfaction_score_country,happiness_ci_upper_country,happiness_ci_lower_country,gdp_log_country,social_support_country,healthy_life_expectancy_country,freedom_life_choices_country,generosity_country,corruption_perception_country,residual_happiness_country,happiness_rank_country
No,Yes,I don't know,No,No,Yes,Yes,5,38,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,Yes,Yes,No,Yes,No,7,28,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,Yes,Yes,Yes,Yes,Yes,10,23,Other,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,I don't know,No,Yes,Yes,Yes,Don't Know,10,30,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,No,No,Yes,Yes,No,10,53,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,I don't know,Yes,Yes,Yes,Yes,5,38,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,I don't know,I don't know,No,No,No,No,5,40,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,I don't know,No,No,Yes,No,8,42,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,No,Yes,Yes,Yes,Yes,10,42,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,Yes,No,Yes,Yes,Yes,6,38,Male,Canada,11.637967872,Alto,0.9306000000000001,Muy alto,1684.0,7.193220001983642,7.201098185221354,7.038968488057453,1.5448825543721532,1.2224639676411932,0.86783398183187,0.6503427090644837,0.2481763066450753,0.35156728521982833,2.234756369272867,11
No,Yes,Yes,Yes,Yes,Yes,Yes,10,33,Other,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,I don't know,No,Yes,Yes,Yes,9,35,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,No,No,No,No,Yes,Possibly,4,27,Female,Spain,9.714632798,Alto,0.8994,Muy alto,1651.6599999999999,6.406379977416992,6.539269505818683,6.3726637522379574,1.4711784229278566,1.2296997286478666,0.8951143611272167,0.46432793879508966,0.13376849345366168,0.12752659306923533,2.13436281077067,30
No,Yes,Yes,No,Yes,Yes,No,5,40,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,No,No,No,Yes,Yes,1,54,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,No,No,No,Yes,No,10,37,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,No,No,Yes,Yes,Yes,8,49,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,I don't know,Yes,No,No,Yes,No,5,23,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,42,Female,United Kingdom,10.761525918,Alto,0.9282,Muy alto,1494.2,7.007900047302246,7.131112529754639,6.982887627919514,1.5210203456878666,1.22094832420349,0.827566693464915,0.5673895524342853,0.334144480307897,0.319200548728307,2.26657399749756,16
Yes,Yes,Yes,Yes,No,Yes,Possibly,5,49,Male,Netherlands,10.553999999999998,Alto,0.9390000000000001,Muy alto,1433.2,7.451380044555664,7.497457397460937,7.38780941772461,1.5949821141560865,1.24954864501953,0.838558448155721,0.6372088267008463,0.30310585633913667,0.39052325383822134,2.42903902053833,5
Yes,I don't know,Yes,No,No,Yes,No,0,41,Female,United Kingdom,10.761525918,Alto,0.9282,Muy alto,1494.2,7.007900047302246,7.131112529754639,6.982887627919514,1.5210203456878666,1.22094832420349,0.827566693464915,0.5673895524342853,0.334144480307897,0.319200548728307,2.26657399749756,16
Yes,Yes,Yes,Yes,Yes,Yes,No,7,33,Male,United Kingdom,10.761525918,Alto,0.9282,Muy alto,1494.2,7.007900047302246,7.131112529754639,6.982887627919514,1.5210203456878666,1.22094832420349,0.827566693464915,0.5673895524342853,0.334144480307897,0.319200548728307,2.26657399749756,16
Yes,Yes,I don't know,Yes,Yes,Yes,Yes,10,27,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,Yes,No,Yes,Yes,No,6,47,Male,United Kingdom,10.761525918,Alto,0.9282,Muy alto,1494.2,7.007900047302246,7.131112529754639,6.982887627919514,1.5210203456878666,1.22094832420349,0.827566693464915,0.5673895524342853,0.334144480307897,0.319200548728307,2.26657399749756,16
Yes,I don't know,No,No,No,No,Yes,8,28,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,No,No,Yes,Yes,Yes,7,49,Female,Canada,11.637967872,Alto,0.9306000000000001,Muy alto,1684.0,7.193220001983642,7.201098185221354,7.038968488057453,1.5448825543721532,1.2224639676411932,0.86783398183187,0.6503427090644837,0.2481763066450753,0.35156728521982833,2.234756369272867,11
No,Yes,I don't know,No,Yes,Yes,Yes,2,23,Other,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,No,No,Yes,Yes,Yes,Yes,10,45,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,Yes,Yes,Yes,Yes,Possibly,3,29,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,I don't know,I don't know,No,Yes,Yes,Possibly,2,40,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,No,No,Yes,Yes,Yes,10,32,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,I don't know,Yes,Yes,Yes,Yes,7,22,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,I don't know,Yes,Yes,Yes,Yes,7,28,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,I don't know,I don't know,No,No,Yes,Yes,3,29,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,I don't know,No,Yes,Yes,Yes,8,38,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,I don't know,I don't know,No,Yes,Yes,No,7,30,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,Yes,No,No,Yes,Yes,8,37,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,Yes,No,Yes,Yes,Yes,3,38,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,51,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,Yes,Yes,Yes,Yes,Yes,9,39,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,I don't know,No,No,Yes,Don't Know,4,22,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,26,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,I don't know,No,No,Yes,Yes,Possibly,5,42,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,No,No,Yes,No,Yes,Yes,3,49,Male,United Kingdom,10.761525918,Alto,0.9282,Muy alto,1494.2,7.007900047302246,7.131112529754639,6.982887627919514,1.5210203456878666,1.22094832420349,0.827566693464915,0.5673895524342853,0.334144480307897,0.319200548728307,2.26657399749756,16
Yes,Yes,Yes,No,Yes,Yes,No,10,48,Male,United Kingdom,10.761525918,Alto,0.9282,Muy alto,1494.2,7.007900047302246,7.131112529754639,6.982887627919514,1.5210203456878666,1.22094832420349,0.827566693464915,0.5673895524342853,0.334144480307897,0.319200548728307,2.26657399749756,16
No,Yes,Yes,No,Yes,Yes,No,9,25,Male,Germany,12.031776046000001,Alto,0.9474,Muy alto,1361.28,7.04295998840332,7.166531691233317,7.010001603444416,1.5727281821568802,1.14984791469574,0.8350382671356199,0.5830913774172467,0.20334590133031202,0.3244540974299113,2.420416487375897,15
Yes,Yes,Yes,No,Yes,Yes,No,5,63,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,No,No,Yes,Yes,Yes,Possibly,8,41,Male,Netherlands,10.553999999999998,Alto,0.9390000000000001,Muy alto,1433.2,7.451380044555664,7.497457397460937,7.38780941772461,1.5949821141560865,1.24954864501953,0.838558448155721,0.6372088267008463,0.30310585633913667,0.39052325383822134,2.42903902053833,5
No,Yes,Yes,No,No,Yes,Possibly,7,29,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,I don't know,I don't know,No,No,Yes,Possibly,6,32,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,Yes,No,No,Yes,Yes,5,36,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,I don't know,I don't know,No,No,Yes,Don't Know,2,28,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,Yes,No,No,Yes,No,8,36,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,No,Yes,Yes,Yes,Yes,9,40,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,I don't know,No,No,No,Yes,Don't Know,3,27,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,I don't know,Yes,Yes,Yes,Yes,8,28,Female,Norway,10.426,Alto,0.9613999999999999,Muy alto,1418.6,7.478599983215332,7.486093696594236,7.344239580790204,1.6547357765833535,1.2807241668701168,0.8586906331380201,0.7004002947807314,0.2513283621470133,0.44503352276484165,2.224422098795573,5
Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,34,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,34,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,Yes,Yes,Yes,Yes,Yes,10,31,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,Yes,No,Yes,Yes,Yes,10,26,Other,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,I don't know,Yes,Yes,Yes,No,7,39,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,Yes,Yes,Yes,Yes,Yes,10,36,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,No,No,No,Yes,Yes,Yes,10,25,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,Yes,Yes,Yes,Yes,Yes,Possibly,7,38,Male,United Kingdom,10.761525918,Alto,0.9282,Muy alto,1494.2,7.007900047302246,7.131112529754639,6.982887627919514,1.5210203456878666,1.22094832420349,0.827566693464915,0.5673895524342853,0.334144480307897,0.319200548728307,2.26657399749756,16
Yes,I don't know,No,Yes,Yes,Yes,Don't Know,4,33,Male,Canada,11.637967872,Alto,0.9306000000000001,Muy alto,1684.0,7.193220001983642,7.201098185221354,7.038968488057453,1.5448825543721532,1.2224639676411932,0.86783398183187,0.6503427090644837,0.2481763066450753,0.35156728521982833,2.234756369272867,11
Yes,Yes,No,No,Yes,Yes,Possibly,7,39,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,No,I don't know,No,No,Yes,Yes,10,19,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,No,No,No,No,Yes,Yes,9,35,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,No,No,No,Yes,Yes,10,38,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,I don't know,No,No,Yes,Possibly,5,42,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,No,No,No,No,Yes,Don't Know,9,30,Male,Spain,9.714632798,Alto,0.8994,Muy alto,1651.6599999999999,6.406379977416992,6.539269505818683,6.3726637522379574,1.4711784229278566,1.2296997286478666,0.8951143611272167,0.46432793879508966,0.13376849345366168,0.12752659306923533,2.13436281077067,30
Yes,No,I don't know,Yes,Yes,Yes,Possibly,7,39,Male,Germany,12.031776046000001,Alto,0.9474,Muy alto,1361.28,7.04295998840332,7.166531691233317,7.010001603444416,1.5727281821568802,1.14984791469574,0.8350382671356199,0.5830913774172467,0.20334590133031202,0.3244540974299113,2.420416487375897,15
No,Yes,Yes,No,No,Yes,Yes,6,53,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,I don't know,No,No,Yes,No,6,35,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,No,No,No,Yes,Possibly,6,24,Female,Canada,11.637967872,Alto,0.9306000000000001,Muy alto,1684.0,7.193220001983642,7.201098185221354,7.038968488057453,1.5448825543721532,1.2224639676411932,0.86783398183187,0.6503427090644837,0.2481763066450753,0.35156728521982833,2.234756369272867,11
Yes,Yes,I don't know,No,Yes,Yes,Yes,3,29,Other,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,No,No,No,Yes,Yes,7,40,Female,Ireland,6.831300926,Medio,0.9410000000000001,Muy alto,1691.6,7.043539986419678,7.15227736155192,6.9941892598470075,1.7399622592926034,1.24286547756195,0.8358902317682904,0.6069266463915507,0.24114233152071632,0.38281108736991865,2.02362605794271,15
Yes,No,No,No,No,Yes,Don't Know,9,27,Male,France,11.61807537,Alto,0.9026,Muy alto,1483.0,6.6243599525451655,6.752483374277749,6.607716467539471,1.51737644958496,1.25294639269511,0.8805714089075733,0.5390169669787089,0.09153590087095902,0.24276774557431535,2.1563994458516436,22
Yes,No,No,No,No,Yes,Yes,0,39,Male,Canada,11.637967872,Alto,0.9306000000000001,Muy alto,1684.0,7.193220001983642,7.201098185221354,7.038968488057453,1.5448825543721532,1.2224639676411932,0.86783398183187,0.6503427090644837,0.2481763066450753,0.35156728521982833,2.234756369272867,11
No,I don't know,No,No,No,Yes,No,8,24,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,No,No,Yes,Yes,Yes,Yes,10,25,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,I don't know,I don't know,No,No,Yes,No,3,45,Male,United Kingdom,10.761525918,Alto,0.9282,Muy alto,1494.2,7.007900047302246,7.131112529754639,6.982887627919514,1.5210203456878666,1.22094832420349,0.827566693464915,0.5673895524342853,0.334144480307897,0.319200548728307,2.26657399749756,16
Yes,Yes,Yes,No,No,Yes,Yes,7,37,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,I don't know,No,No,No,No,No,8,22,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,35,Female,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,I don't know,I don't know,No,Yes,Yes,Yes,5,50,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,45,Male,United States of America,17.23634796,Alto,0.9269999999999999,Muy alto,1813.0,6.929119998168946,7.04811319096883,6.8636201362609865,1.6296622800827034,1.20559556865692,0.6935393369992573,0.554202748298645,0.2567143530050913,0.16109491380055732,2.4550415980021167,18
No,No,I don't know,No,No,Yes,Yes,1,49,Male,United Kingdom,10.761525918,Alto,0.9282,Muy alto,1494.2,7.007900047302246,7.131112529754639,6.982887627919514,1.5210203456878666,1.22094832420349,0.827566693464915,0.5673895524342853,0.334144480307897,0.319200548728307,2.26657399749756,16
No,No,No,No,No,Yes,No,7,40,Male,United Kingdom,10.761525918,Alto,0.9282,Muy alto,1494.2,7.007900047302246,7.131112529754639,6.982887627919514,1.5210203456878666,1.22094832420349,0.827566693464915,0.5673895524342853,0.334144480307897,0.319200548728307,2.26657399749756,16
